Days Elapsed,105,107,107,107,114,114,114,114,139,139,139,139,141,141,141,141,141
Sensor Number,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2
s,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
1,-0.005953074,-0.005953074,0.017109632,0.007547021,-0.005953074,0.017109632,0.007547021,0.001359344,-0.005953074,0.001359344,0.014390945,-0.003421783,-0.005953074,0.001359344,-0.003421783,-0.009140968,-0.001921892
2,-0.005953074,-0.005953074,0.017109632,0.007453322,-0.005953074,0.017109632,0.007453322,0.001078248,-0.005953074,0.001078248,0.013922095,-0.003328085,-0.005953074,0.001078248,-0.003328085,-0.009046912,-0.001734495
3,-0.005953074,-0.005953074,0.017015934,0.007359624,-0.005953074,0.017015934,0.007359624,0.000327945,-0.005953074,0.000327945,0.013359547,-0.003234386,-0.005953074,0.000327945,-0.003234386,-0.008953214,-0.001640797
4,-0.00604713,-0.00604713,0.017015934,0.007359624,-0.00604713,0.017015934,0.007359624,-4.68E-05,-0.00604713,-4.68E-05,0.012984395,-0.003234386,-0.00604713,-4.68E-05,-0.003234386,-0.008953214,-0.001547098
5,-0.00604713,-0.00604713,0.017015934,0.007359624,-0.00604713,0.017015934,0.007359624,-0.000234246,-0.00604713,-0.000234246,0.012609601,-0.003234386,-0.00604713,-0.000234246,-0.003234386,-0.008859515,-0.001453042
6,-0.006140828,-0.006140828,0.016922235,0.007265568,-0.006140828,0.016922235,0.007265568,-0.000328302,-0.006140828,-0.000328302,0.012422204,-0.003234386,-0.006140828,-0.000328302,-0.003234386,-0.008765817,-0.001359344
7,-0.006140828,-0.006140828,0.016922235,0.007265568,-0.006140828,0.016922235,0.007265568,-0.000609398,-0.006140828,-0.000609398,0.012140751,-0.003140688,-0.006140828,-0.000609398,-0.003140688,-0.008672118,-0.001265645
8,-0.006140828,-0.006140828,0.016922235,0.007171869,-0.006140828,0.016922235,0.007171869,-0.001078248,-0.006140828,-0.001078248,0.011765957,-0.003140688,-0.006140828,-0.001078248,-0.003140688,-0.008484364,-0.001265645
9,-0.006140828,-0.006140828,0.016828179,0.007171869,-0.006140828,0.016828179,0.007171869,-0.001359344,-0.006140828,-0.001359344,0.011578202,-0.003140688,-0.006140828,-0.001359344,-0.003140688,-0.008390665,-0.001171947
10,-0.006140828,-0.006140828,0.016828179,0.007078171,-0.006140828,0.016828179,0.007078171,-0.001547098,-0.006140828,-0.001547098,0.011297107,-0.003046989,-0.006140828,-0.001547098,-0.003046989,-0.008296967,-0.001078248
11,-0.006140828,-0.006140828,0.016828179,0.006984472,-0.006140828,0.016828179,0.006984472,-0.001640797,-0.006140828,-0.001640797,0.011109352,-0.002953291,-0.006140828,-0.001640797,-0.002953291,-0.008203268,-0.001078248
12,-0.006140828,-0.006140828,0.016828179,0.006890774,-0.006140828,0.016828179,0.006890774,-0.001640797,-0.006140828,-0.001640797,0.011015654,-0.002859592,-0.006140828,-0.001640797,-0.002859592,-0.00810957,-0.00098455
13,-0.006234527,-0.006234527,0.016828179,0.006797075,-0.006234527,0.016828179,0.006797075,-0.001734495,-0.006234527,-0.001734495,0.010828257,-0.002765536,-0.006234527,-0.001734495,-0.002765536,-0.008015871,-0.00098455
14,-0.006234527,-0.006234527,0.016734481,0.006609321,-0.006234527,0.016734481,0.006609321,-0.001734495,-0.006234527,-0.001734495,0.01064086,-0.002671838,-0.006234527,-0.001734495,-0.002671838,-0.007828116,-0.00098455
15,-0.006234527,-0.006234527,0.016734481,0.006515622,-0.006234527,0.016734481,0.006515622,-0.001828194,-0.006234527,-0.001828194,0.010453105,-0.002578139,-0.006234527,-0.001828194,-0.002578139,-0.007734418,-0.000890493
16,-0.006234527,-0.006234527,0.016734481,0.006421924,-0.006234527,0.016734481,0.006421924,-0.001921892,-0.006234527,-0.001921892,0.010265708,-0.002390742,-0.006234527,-0.001921892,-0.002390742,-0.007640719,-0.000890493
17,-0.006234527,-0.006234527,0.016734481,0.006328225,-0.006234527,0.016734481,0.006328225,-0.002109289,-0.006234527,-0.002109289,0.010078311,-0.002297044,-0.006234527,-0.002109289,-0.002297044,-0.007547021,-0.000890493
18,-0.006234527,-0.006234527,0.016734481,0.006234527,-0.006234527,0.016734481,0.006234527,-0.002297044,-0.006234527,-0.002297044,0.009984612,-0.002203345,-0.006234527,-0.002297044,-0.002203345,-0.007547021,-0.000890493
19,-0.006234527,-0.006234527,0.016734481,0.006140828,-0.006234527,0.016734481,0.006140828,-0.002390742,-0.006234527,-0.002390742,0.009796858,-0.002109289,-0.006234527,-0.002390742,-0.002109289,-0.007547021,-0.000890493
20,-0.006234527,-0.006234527,0.016640782,0.006140828,-0.006234527,0.016640782,0.006140828,-0.002578139,-0.006234527,-0.002578139,0.009703159,-0.002015591,-0.006234527,-0.002578139,-0.002015591,-0.007453322,-0.000796795
21,-0.006328225,-0.006328225,0.016640782,0.006046772,-0.006328225,0.016640782,0.006046772,-0.002671838,-0.006328225,-0.002671838,0.009609461,-0.001921892,-0.006328225,-0.002671838,-0.001921892,-0.007359624,-0.000796795
22,-0.006328225,-0.006328225,0.016640782,0.006046772,-0.006328225,0.016640782,0.006046772,-0.002765536,-0.006328225,-0.002765536,0.009422064,-0.001921892,-0.006328225,-0.002765536,-0.001921892,-0.007265925,-0.000796795
23,-0.006234527,-0.006234527,0.016640782,0.005953074,-0.006234527,0.016640782,0.005953074,-0.002859592,-0.006234527,-0.002859592,0.009234667,-0.001921892,-0.006234527,-0.002859592,-0.001921892,-0.007171869,-0.000796795
24,-0.006328225,-0.006328225,0.016640782,0.005953074,-0.006328225,0.016640782,0.005953074,-0.002953291,-0.006328225,-0.002953291,0.009140611,-0.001828194,-0.006328225,-0.002953291,-0.001828194,-0.007078171,-0.000796795
25,-0.006328225,-0.006328225,0.016640782,0.005953074,-0.006328225,0.016640782,0.005953074,-0.002953291,-0.006328225,-0.002953291,0.009046912,-0.001828194,-0.006328225,-0.002953291,-0.001828194,-0.006984472,-0.000796795
26,-0.006328225,-0.006328225,0.016640782,0.005859375,-0.006328225,0.016640782,0.005859375,-0.003046989,-0.006328225,-0.003046989,0.008953214,-0.001734495,-0.006328225,-0.003046989,-0.001734495,-0.006890774,-0.000703096
27,-0.006328225,-0.006328225,0.016640782,0.005859375,-0.006328225,0.016640782,0.005859375,-0.003046989,-0.006328225,-0.003046989,0.009140611,-0.001734495,-0.006328225,-0.003046989,-0.001734495,-0.006797075,-0.000703096
28,-0.006328225,-0.006328225,0.016640782,0.005859375,-0.006328225,0.016640782,0.005859375,-0.003046989,-0.006328225,-0.003046989,0.008953214,-0.001734495,-0.006328225,-0.003046989,-0.001734495,-0.006703377,-0.000703096
29,-0.006328225,-0.006328225,0.016640782,0.005859375,-0.006328225,0.016640782,0.005859375,-0.003140688,-0.006328225,-0.003140688,0.008859515,-0.001734495,-0.006328225,-0.003140688,-0.001734495,-0.006609678,-0.000703096
30,-0.006328225,-0.006328225,0.016640782,0.005859375,-0.006328225,0.016640782,0.005859375,-0.003140688,-0.006328225,-0.003140688,0.008765817,-0.001734495,-0.006328225,-0.003140688,-0.001734495,-0.006515622,-0.000703096
31,-0.006328225,-0.006328225,0.016640782,0.005859375,-0.006328225,0.016640782,0.005859375,-0.003140688,-0.006328225,-0.003140688,0.008672118,-0.001734495,-0.006328225,-0.003140688,-0.001734495,-0.006421924,-0.000703096
32,-0.006328225,-0.006328225,0.016640782,0.005859375,-0.006328225,0.016640782,0.005859375,-0.003140688,-0.006328225,-0.003140688,0.008484364,-0.001640797,-0.006328225,-0.003140688,-0.001640797,-0.006328225,-0.000703096
33,-0.006328225,-0.006328225,0.016640782,0.005859375,-0.006328225,0.016640782,0.005859375,-0.003140688,-0.006328225,-0.003140688,0.008484364,-0.001640797,-0.006328225,-0.003140688,-0.001640797,-0.006234527,-0.000703096
34,-0.006421924,-0.006421924,0.016640782,0.005859375,-0.006421924,0.016640782,0.005859375,-0.003140688,-0.006421924,-0.003140688,0.008296967,-0.001640797,-0.006421924,-0.003140688,-0.001640797,-0.006328225,-0.000703096
35,-0.006421924,-0.006421924,0.016640782,0.005859375,-0.006421924,0.016640782,0.005859375,-0.003140688,-0.006421924,-0.003140688,0.008203268,-0.001640797,-0.006421924,-0.003140688,-0.001640797,-0.006234527,-0.000703096
36,-0.006421924,-0.006421924,0.016640782,0.005859375,-0.006421924,0.016640782,0.005859375,-0.003140688,-0.006421924,-0.003140688,0.00810957,-0.001640797,-0.006421924,-0.003140688,-0.001640797,-0.006140828,-0.000703096
37,-0.006421924,-0.006421924,0.016640782,0.005859375,-0.006421924,0.016640782,0.005859375,-0.003140688,-0.006421924,-0.003140688,0.00810957,-0.001640797,-0.006421924,-0.003140688,-0.001640797,-0.00604713,-0.000703096
